time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.06723573121534851,0.2876883311482439,11.81404556997,0.14900516275503595,6.252780827248358,0.0,-0.03868208559440349,0.8238326703547605,2.5954535734371347,0.13746172914099689,-0.09969384132366521,0.0,404.39997585461236,404.22408684557644,404.8177233917837,403.263708971931
1.2600000000000007,-0.06896800323982365,0.3399627102097396,11.970840540562506,0.16031679501180385,6.248759376128971,0.0,-0.018703718567458408,0.9196797617713974,2.630743914415413,0.1170485504992497,-0.11627837616465887,0.0,426.3145422342181,424.88485060772996,426.31920444746873,424.58798696695277
1.3200000000000007,-0.06921495383876512,0.3990805242059224,12.135221393146848,0.16780731656275982,6.241772315781933,0.0,0.011293409122612187,1.0517029274819292,2.8478568519814718,0.10826133046408373,-0.11792508614413398,0.0,482.7821199669404,482.64681392758956,483.074510260785,482.4219440661384
1.3800000000000008,-0.06765865868566127,0.46579359126629344,12.309461974616216,0.18282156499810398,6.243501003962818,0.0,0.04041914985141782,1.1735834860556154,2.9595250069523322,0.07506587989893228,-0.08659972118170514,0.0,451.4396223163286,453.95028543033527,453.58851956036887,450.9227754063122
1.4400000000000008,-0.0643368071726823,0.5403092538978155,12.49144207808976,0.1912733567243441,6.241754782952075,0.0,0.07045929368739302,1.3111056877243439,3.1058176929400023,0.05206681609321926,-0.10818198992040279,0.0,465.8518929313069,464.15413111745954,464.83283068046944,463.0302140597041
1.5000000000000009,-0.05902111877507289,0.6239570721052117,12.685842797862628,0.19592912203208712,6.24161542114069,0.0,0.10674541656758371,1.4775659564997887,3.3732175438529053,0.037255853514165244,-0.08174879554987236,0.0,500.59707762024107,502.5095660881906,501.83915607619906,500.7639886020327
1.560000000000001,-0.051617306509973086,0.7171852545563042,12.893706109892445,0.19833414662023863,6.2375100030592385,0.0,0.1405069232165604,1.6301506315089767,3.554825499774171,0.031386502304895224,-0.07308103251302699,0.0,478.67603830492635,479.3307328005883,478.077391979209,477.6304030723793
1.620000000000001,-0.04234988407872891,0.8185481766514552,13.107149429191903,0.20108668852902145,6.235195450542276,0.0,0.16859455703860945,1.7487861552780808,3.559799084866048,0.040470424718280266,-0.09008905967518338,0.0,424.58241572658557,423.1152776083407,424.1113075205119,424.89142445755544
1.680000000000001,-0.031109539777911664,0.9280568961782301,13.325562406224105,0.21017344689262263,6.22989782842064,0.0,0.20665237875661718,1.9023685984042165,3.71973118963076,0.010977806886640294,-0.08749911543970328,0.0,473.66204745148076,473.85509569362915,475.2131222481336,472.94720162372454
1.740000000000001,-0.017597638821805255,1.0464728029245933,13.551200978075506,0.21927306145530956,6.22586712349022,0.0,0.2441407124851307,2.04556706030192,3.8009305659401513,0.04162665113000641,-0.07654438200965437,0.0,450.6785754919662,451.55757236555615,450.50780733390786,452.9794552664433
1.8000000000000012,-0.0019447217267275507,1.1729237040636984,13.7784727567758,0.22416524194428433,6.2219327620995575,0.0,0.2779634016242154,2.169795287896882,3.774666867001586,0.05742022165510838,-0.0687761558256182,0.0,416.88387471594586,417.5575131250738,416.6282558890819,418.00847384945234
1.8600000000000012,0.01599239695052504,1.307569173234319,14.007081884498325,0.22824296366358432,6.217804839600689,0.0,0.3203258380345786,2.318641603731314,3.8451388051438964,0.04742549531195144,-0.07110734285130907,0.0,449.44494188354486,449.2523284135542,450.32202957717703,449.51466755684413
1.9200000000000013,0.03656848287077736,1.4512874330161367,14.240241911045047,0.23108520719647618,6.216528645496158,0.0,0.36566084583653097,2.4720794888989266,3.926358342546933,0.04520236199163661,-0.053326940309107757,0.0,453.1667658628816,454.5908284275198,454.38600819246005,454.20898073517304
1.9800000000000013,0.059837607824427985,1.6041215090604597,14.477694185895626,0.23406799210530949,6.219129943888232,0.0,0.4097163089236137,2.6225251262109555,3.9882961487101407,0.03817823799582563,-0.028116007536870165,0.0,448.17703131200574,450.2204715984773,449.0983404438269,448.5291840494593
2.0400000000000014,0.08571027072933773,1.7660489162935795,14.718914930724399,0.23899309993376772,6.219196599618378,0.0,0.45268285108839096,2.7753773852393544,4.051877330873612,0.01915759286994579,-0.014760203087271304,0.0,450.050405823874,451.13016859261137,451.164886168303,449.626766210602
2.1000000000000014,0.1142258326656085,1.9374802010792693,14.965027122749339,0.24024443348779645,6.220150652475624,0.0,0.49767986671862247,2.9389006975006033,4.151308171343199,0.021654216928358925,-0.030866642803464954,0.0,464.4058563403818,463.1406790413159,461.77412983924387,461.97100752849553
2.1600000000000015,0.14522326658343576,2.1179812268370752,15.213981793158304,0.24572184827782984,6.2196747014050295,0.0,0.5355837023011075,3.078171552482594,4.14690975141173,-0.001969444736732018,-0.04497287358191128,0.0,430.7504579602914,429.55511701163397,432.0034003761988,430.00649559339666
2.2200000000000015,0.17869415890572862,2.3076117579178796,15.465505146931111,0.24567075309201591,6.218486207626967,0.0,0.5802102125628714,3.2426012547955407,4.236687888283078,-0.006249725408744309,-0.032659171527553606,0.0,461.19344160459895,462.16429741808923,461.6258451337392,461.2879918214743
2.2800000000000016,0.21495905503872823,2.5075182933906692,15.724152731361198,0.24566719738471043,6.2223340938245535,0.0,0.6280984362830404,3.4206364109924796,4.384163371636966,-0.0006665203249889774,-0.060285379224804515,0.0,482.3921416062133,480.3003869949051,479.06869572706506,479.4931656424814
2.3400000000000016,0.2536809391323587,2.716663534663804,15.985980237646965,0.24632068435942323,6.218776127838876,0.0,0.6629229839175377,3.5508137164702798,4.34342973296284,-0.011067416610044928,-0.06440802188785184,0.0,421.96916941619355,421.61011993083264,421.8711642960004,420.9720521825242
2.4000000000000017,0.2944053813154503,2.9330679912893336,16.243244612933946,0.24582528223904276,6.217020702044838,0.0,0.6947156323808645,3.662590128798852,4.23241950704479,-0.016923318040606292,-0.049654459142724885,0.0,396.04502586395256,397.3969711787109,396.91679821049104,396.3790062721998
2.4600000000000017,0.33745674042639084,3.1575797224929656,16.49953916140715,0.24798989410473293,6.214064352202831,0.0,0.7405904853134413,3.821067727030862,4.310168409305946,0.0014481228423641164,-0.04880759380803007,0.0,460.1254778335748,460.1911007378171,458.51543136098064,459.97293284774764
2.520000000000002,0.3832210325765208,3.3912858528169543,16.759151521290555,0.25237370060950415,6.212194263308632,0.0,0.785041627789056,3.9693056423556126,4.343137217897806,0.02298731543552833,-0.03867450262849871,0.0,446.3170428410605,447.1422337593611,445.71985953628257,447.4768833757972
2.580000000000002,0.43164238539580835,3.633775419687319,17.020112750876372,0.2539044203382961,6.2100688077255555,0.0,0.8291780222862073,4.113613584558111,4.3553088543365925,0.017358032106645684,-0.034890499027639514,0.0,439.96729273784393,440.2798510013873,441.6752006115597,441.2106122256333
2.640000000000002,0.4827341802750318,3.8850886334097665,17.28243461004549,0.2564215941127488,6.224951251636842,0.0,0.872380955562623,4.26351410199514,4.388508211090321,0.02951921257468231,-0.08124103575032303,0.0,450.13080516696095,446.36178087660494,447.5100610956274,448.49903917123095
2.700000000000002,0.5362564019173859,4.145656841691182,17.547673677521203,0.25834880769778756,6.2204057743702315,0.0,0.9121165712620158,4.421992798693458,4.4522450824585365,0.023828258453601866,-0.07604470248374999,0.0,458.1925870931076,458.6007218036475,458.95373761991726,458.5019246954651
2.760000000000002,0.5921122529043529,4.415270874861603,17.81491564031708,0.26316815990793163,6.222678020180732,0.0,0.9495370932472535,4.565380503418359,4.455495720816396,0.002424280743709353,-0.0485809778517479,0.0,439.45105530685646,441.7186639102686,440.78040476347,439.0076251508502
2.820000000000002,0.6502603273210296,4.694079728926502,18.08434654485094,0.26653199247660364,6.234088615985225,0.0,0.9875702279142857,4.728273814845985,4.525019416569174,0.020913000220159347,-0.008302302345655928,0.0,461.4017601301736,464.570713816244,460.6365301304171,462.09643356154544
2.880000000000002,0.7103230733744894,4.9817904677963,18.354621756278036,0.27027042168683924,6.234726201166877,0.0,1.014466162784858,4.862205605070231,4.484085726433741,0.03701832364914042,0.0022334386663771483,0.0,426.3030738538761,427.20263873002676,427.0539485168453,428.4259581474474
2.940000000000002,0.7720515236541158,5.277958205694012,18.623814245951984,0.2763409256549778,6.236369838062869,0.0,1.0429605375292381,5.0103368149760925,4.488606785589695,0.05734409559307863,-0.012479301003499432,0.0,443.77147474421014,442.56195431762615,441.4025176023397,443.0781590187824
3.000000000000002,0.8353940515828605,5.582685060486611,18.891778451492424,0.2866693568344125,6.23563111432874,0.0,1.0685020934436487,5.147867726378599,4.4432041539132054,0.08491824989867763,-0.015305416025716632,0.0,426.66331432879235,426.4220226580656,426.25599501240174,428.60995504511686
3.0600000000000023,0.9005724029161378,5.897816344149259,19.16382313796188,0.29216660443685605,6.246191882278843,0.0,1.1028222976520845,5.35663559112201,4.623672433775914,0.07666795748469843,0.02062858073174742,0.0,498.05147001920807,500.6731561684405,498.8991488485129,498.3009838045345
3.1200000000000023,0.9674237063047519,6.224260522122869,19.442359177143246,0.29675469777513364,6.247578118867514,0.0,1.125386837768924,5.5249297020187065,4.6602961052202945,0.07552252878379119,0.015039589065712237,0.0,457.7763889640192,457.33128837011725,457.5424298576615,457.4556219944985
3.1800000000000024,1.0354866407036298,6.560038712240645,19.720308174808135,0.31243352150768633,6.252945941720862,0.0,1.1429313196408097,5.668728601060791,4.604152913256593,0.11091620682059053,0.0370191033897667,0.0,428.26846442042927,430.13439834316983,425.9800883690095,429.0034441728031
3.2400000000000024,1.1046593673956022,6.906154830437972,19.999476380374556,0.31909055178029444,6.256529924917741,0.0,1.1624177398587467,5.868673706162184,4.700407847422698,0.1110149770204194,0.04866338164128249,0.0,478.4843592756282,479.37093433873247,478.8091220614429,478.8265649931635
3.3000000000000025,1.1748777497775844,7.263827777474519,20.282736920041476,0.3277106141292263,6.259560929414375,0.0,1.1778719096943393,6.05418058463803,4.740739126518746,0.09443440768259106,0.051308213373205236,0.0,463.39751554835317,463.60683805253524,464.3517252365128,463.05818795519014
3.3600000000000025,1.2458078493441684,7.6306732079326585,20.562246300534554,0.3397313397616708,6.264211971515026,0.0,1.1861616888783806,6.174761472939777,4.576439519643048,0.06559331496492063,0.06389725494927728,0.0,394.04726625114336,395.2121646404664,396.5584410457397,393.9064823626729
3.4200000000000026,1.3172219314663927,8.005800074680181,20.834544901131103,0.3436794890784505,6.26884619017747,0.0,1.1939321499813464,6.329546042845977,4.500219286004247,0.06267625018065909,0.07257040020426271,0.0,426.04780048747176,426.7924232422405,425.9438473715079,425.69750957792866
3.4800000000000026,1.3890563230708182,8.391173089339038,21.104890823741606,0.34915581486779423,6.275240793886404,0.0,1.1999402506785204,6.516319178925254,4.510759401727659,0.04707692831762518,0.08706344729287677,0.0,454.99778730885413,456.1614763716352,455.97644499455726,454.7304798761744
3.5400000000000027,1.461160225404964,8.789360251961092,21.38014333340487,0.3531828586990269,6.280727243535463,0.0,1.202856351910338,6.756292981778817,4.663000937913652,0.0579486013554605,0.08012198591723163,0.0,501.0856733524013,500.585714880434,500.48033960303843,501.27246816768206
3.6000000000000028,1.5332899097931354,9.200034728395465,21.659176669456365,0.363873007044055,0.006161089511294904,0.0,1.2007046125267,6.933378783798875,4.637475682664162,0.08619354750232511,0.10034248870270293,0.0,446.54390675488423,448.1969739446132,447.0476035552117,449.3471761280755
3.660000000000003,1.6051338226360314,9.621231585299547,21.936042504144023,0.3694150214394547,0.01584618712002328,0.0,1.1932657207844093,7.106625315465685,4.5911462012885105,0.09176717369514766,0.12014625872171764,0.0,440.9898444486672,442.63320515121103,441.99158821513345,442.4572983374588
3.720000000000003,1.6762552360257943,10.054007654850027,22.213062788282578,0.37554146304075164,0.037264071292376855,0.0,1.175211958448933,7.319279618746061,4.64199947266642,0.08185509859658249,0.07763536774393247,0.0,476.5734676966771,473.3214465735567,474.50883411009045,473.75310214593696
3.780000000000003,1.745920065843129,10.49954234838453,22.49289353558297,0.38621801406027334,0.04251565413738323,0.0,1.1464704335469815,7.532311934292693,4.684445485619027,0.05432463180551953,0.08495875103052179,0.0,473.41092244969917,473.9789454211118,475.36566587857396,473.25460674745
3.840000000000003,1.813861275393022,10.95704589697186,22.772910981877423,0.3902157096792074,0.04808316180454941,0.0,1.117767947655416,7.717691355160469,4.649168335763696,0.06261255232863287,0.0913634153293661,0.0,450.1243125040896,450.64862504699045,450.8978137498873,451.5692427346529
3.900000000000003,1.8801334221270949,11.424398257256058,23.047703349057297,0.3955496583945406,0.05784724568864874,0.0,1.0905614598398499,7.860895874571517,4.510887600842961,0.07522172481328747,0.06746235168464475,0.0,416.7646268430469,414.67592555419355,414.4075014813103,415.51841257726517
3.960000000000003,1.9444827675505807,11.901440027227752,23.316784833264112,0.4013321939883996,0.06188463674906952,0.0,1.0540997864766577,8.040543552071073,4.458154406675583,0.06162174588725147,0.066708002847247,0.0,444.41893630492484,444.36046216897597,446.34405555904647,445.2362725411872
4.020000000000002,2.006662262979477,12.388749942493936,23.581420891396096,0.40703343488596566,0.06639865490088237,0.0,1.018212895699809,8.203223647057332,4.36298294244331,0.04486786451735937,0.07343384201536328,0.0,430.81112967001565,431.38337772394544,431.6623992998074,430.2481057819073
4.080000000000001,2.066654983821399,12.885628478646563,23.83984423291654,0.4141018715057738,0.07082848399970931,0.0,0.9812149980008739,8.359583106460017,4.25110216088528,0.06661542931672618,0.07016050479062919,0.0,425.6696694437782,425.393674340906,423.9612243580488,425.828171141736
4.14,2.1240704755429625,13.393531442742393,24.095197213470268,0.4193382897999367,0.07648922036322237,0.0,0.9321443455313514,8.570317786923896,4.259928929515616,0.07766980489543676,0.055709696835484955,0.0,467.51580393749026,466.39114894994157,466.5040983019296,467.3702188629164
4.199999999999998,2.1783257116289056,13.914638652866152,24.352255167995164,0.42608356891698396,0.08387440443913263,0.0,0.8756801928418709,8.799755837858799,4.3075298289224495,0.09233284074861658,0.03245149129694799,0.0,482.50057000148007,480.74225917156394,480.4122358838825,481.52802803721545
4.259999999999997,2.2299927023292057,14.445006023238786,24.60211728991777,0.4317026813820348,0.08670299988447194,0.0,0.8463263057533257,8.87957789306527,4.022417120902337,0.09443957962695887,0.020896594162630486,0.0,362.2948590881269,361.13117706158266,361.24480337313935,361.4667514025111
4.319999999999996,2.2788403709304315,14.985163425287817,24.84569054415363,0.44294435250505515,0.08807781385410163,0.0,0.781946427567438,9.125878427057529,4.094942186365185,0.06734548691685763,0.023691813465071595,0.0,490.7358431078726,490.9432987225387,489.7684422117255,487.75397085731254
4.379999999999995,2.3240221018732115,15.538993530390332,25.090941734487807,0.44778757772906275,0.09873786237585946,0.0,0.7231593711968776,9.334856188675113,4.0794552250110305,0.0562587362074423,-0.010825830236200172,0.0,465.267884868901,462.5567182457574,465.1841116736254,464.3176583127615
4.439999999999993,2.36597551384411,16.10333751445284,25.33106194820068,0.4511539624965799,0.09994367509118174,0.0,0.6751866141096605,9.476564809819724,3.924982293772943,0.05564497252256437,-0.02699529588349688,0.0,416.6490570799673,415.23254884032787,416.4413242785153,416.3899774342387
4.499999999999992,2.4043518081231743,16.679190673331394,25.568081946242856,0.46809755364806716,0.10127410461397002,0.0,0.6041071961448099,9.719147710310551,3.973555272882285,0.09486767174010692,-0.009341777512892932,0.0,486.6597114816296,487.97968051865837,484.8056461697716,487.74783179148716
4.559999999999991,2.4388454661761836,17.268063413597748,25.80440031614698,0.47507187045725097,0.10115199779117656,0.0,0.5457661501207349,9.90986942430535,3.903248004764685,0.10612947714205875,-0.01789352333973227,0.0,450.80726274778544,450.1156195704401,450.73721062144745,451.65491143561974
4.6199999999999894,2.470050992792029,17.867499145777302,26.034705629245995,0.4845866608153475,0.10090475260293807,0.0,0.4944752402849662,10.071539583263126,3.7733571180825796,0.12439883372502175,-0.029123765715876618,0.0,431.131002455189,430.18073571412225,429.7772874261267,431.33513545679085
4.679999999999988,2.4981438832772054,18.47691815939483,26.257629612323107,0.4920511934351337,0.0993365591411326,0.0,0.44212353372923163,10.242464825291131,3.6572268682847517,0.12196747835044905,-0.03511434663969413,0.0,437.2489857226981,436.74910714977904,435.52682497181723,435.3375508184856
4.739999999999987,2.522863638512827,19.097878332560068,26.475922847433644,0.4993829112665624,0.09748616042482094,0.0,0.382152641241451,10.456009015344529,3.618409211607753,0.1190110796072236,-0.03063860919714276,0.0,463.752155084273,464.10329287115377,464.85737926541236,464.63809454079234
4.799999999999986,2.544264543084103,19.730504106811054,26.689707284121166,0.506640758914501,0.09584297569558942,0.0,0.3313891608974691,10.631483444182583,3.5074794703809298,0.12174778710867465,-0.03682436679452155,0.0,440.3483665266036,439.8357672130856,440.7885290237005,441.0277906263308
4.859999999999984,2.5622570098160176,20.375666753338916,26.900399223878864,0.5145139068743179,0.0948342207998829,0.0,0.2685959622580829,10.873585317689104,3.5143384647296707,0.1288917752563219,-0.050087970479423996,0.0,482.98010297606487,481.97763822439,482.32132087377295,482.8733714907139
4.919999999999983,2.5768544391802224,21.033647725565288,27.108325186555142,0.527051368716192,0.09258821286473928,0.0,0.21825074296181124,11.059369961036516,3.4156336647036496,0.10365110471678027,-0.06090873372117524,0.0,449.75653155211506,448.87708748203437,449.4989241748196,447.46107050698134
4.979999999999982,2.5885008827663065,21.702732436467787,27.310042926095047,0.5341868586113687,0.09002034422263794,0.0,0.1702341987330168,11.243329986187959,3.3079442748794503,0.09189526613249933,-0.050626932500002095,0.0,447.34656678396414,448.1810678869033,447.37419672891497,446.4241442295769
5.0399999999999805,2.59716841959101,22.38368320015091,27.506657408405136,0.543943662332576,0.08785009449595638,0.0,0.11898460593061264,11.454894002912873,3.2449245113287475,0.11329135909938837,-0.04155467933001191,0.0,464.39211737380856,465.10218171246123,463.3205478500692,465.0082705261874
